10;Bolívia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;540;1348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;Bósnia-Herzegovina;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1218;902;0;0
12;Brasil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2088;16212;3007;20041;2930;12527;3513;19633;309;1769;0;0;7;232;93;1164;1051;15016;473;5747;449;6011;1359;12919;183;2127;845617;260135;18040;121806;29295;246008;4347;41213;12602;39816
13;Bulgária;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20997;94727;1097;2527;0;0;5947;21988;15019;46857;17244;51678;17777;55253;35284;68234;16166;17550;10944;9915;23110;58319;34185;105623
14;Canada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396;30957;0;0;0;0;2322;35032;0;0;0;0;1530;25958;0;0;0;0;0;0;301;17418;0;0;0;0;0;0
15;Chile;162370;101819;74406;52240;161736;95654;301559;212140;550691;429885;952233;764780;2175650;1574474;2593464;1962448;3742918;3415769;4235991;4315227;2568586;3199365;1647720;2344875;786016;1124272;598657;781217;490217;527176;1114665;1195151;1347894;1416109;914549;1008445;1240065;1474473;2020687;2675722;1530497;2034195;1424430;1869655;1073114;1421889;1633996;2655683;2347724;3822138;2622381;4165531;1964361;3273873;2951870;5453225;3203054;6005098;4312887;8756515;5559322;12096840;5160203;11122691;6200375;11626770;7955549;16120955;11134141;22521618;11647128;25645333;15194205;36681244;18845522;47680946;18662626;50748373;22476643;61380795;26434744;72983389;26642889;84952500;30258795;93315735;28288212;90281256;35479279;113375484;36686870;107684380;43400991;123183079;51787643;145628860;51104825;144731210;52697108;145471294;72726186;176540499;69617587;182568098
16;China;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;496;459;4235;6858;32738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;213;1000;613;5;472;317;2458;0;0;0;0
17;Coreia do Sul, República;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;560;0;0;800;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;Croácia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;12388;630;16571;0;0;0;0;2069;3779;0;0;0;0;0;0;450;2900;0;0;17343;78954
19;Emirados Árabes Unidos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;1138;529;10093;2175;35489;0;0;0;0;0;0;0;0;0;0
20;Eslovênia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600;62602;433;1223;2192;25307;4190;23377;4640;24190;14366;46972;0;0;20976;68521;30968;101190;11392;39771;42944;172141
21;Eslováquia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1305;3878;21424;64828;10800;17938;459;3160;0;0;0;0
22;Espanha;261126;90159;140507;50191;300582;116710;226805;117135;362577;215208;174608;123102;52474;41000;105667;98238;87767;75364;103825;92476;111381;109277;56316;59696;119748;104790;65961;60450;7200;8421;61924;59833;52429;61130;71472;101606;67339;108259;54954;130171;132157;503357;52892;169698;51921;144087;48534;128664;166267;362863;385466;669208;510076;939905;352213;1142017;370580;1328280;396453;1906389;531425;1699237;624644;2360928;435422;1503384;410133;1721562;603666;2092080;508494;2504139;971869;4288963;862045;4506858;990697;6036397;1119540;6224187;1622100;8698824;1999970;11175636;2540209;11724946;2772104;13570874;2760797;12797753;3024533;11396855;3948614;12221512;7240535;19834451;5595268;19353631;5797980;17111436;7169384;19802061;8793911;23795616
23;Estados Unidos;0;0;915;190;2156;1337;0;0;0;0;965;3761;1800;2575;2250;3275;58050;67752;32400;36360;32400;36720;28350;33443;40563;52983;21654;24570;0;0;11025;15805;5796;9218;16517;17965;6120;7880;14400;53390;27900;142509;25655;62170;16836;44552;77914;177471;93789;212884;142331;313916;275864;454266;511333;1122364;381199;885162;674683;992353;426442;899698;374590;1036201;139693;357913;173327;448844;79531;255328;53043;245198;61283;355478;79376;334204;65956;542331;85393;702825;194774;1344921;369806;1756901;379329;1995929;518888;2817086;788773;4171731;775131;3848755;725420;2924715;1372347;4110641;548655;2584781;534870;2400830;366584;2119234;506405;2809649
24;França;91544;78135;88714;72978;176688;173001;259060;435641;316584;465175;191546;278746;284613;423696;322033;476983;355292;633098;458369;795004;248038;508338;303063;479427;313977;424752;267008;329128;117087;138156;540136;735516;625421;980754;340250;653846;435573;724549;701300;1422973;479460;1807082;503488;1870305;356417;888246;924323;2132215;1821215;3935308;2043172;5026251;1917908;4370132;3388528;8771794;3853865;12027414;3529422;10122865;3431635;8467949;3118460;7968430;2355088;6060888;1958362;6093629;2092261;6201807;1671209;5783702;2561966;10507604;2737947;14721769;2466277;16275708;2372448;16893114;2799118;18778566;3329437;22917012;3181440;21636175;3265362;23336291;3592782;27480375;3617130;19353291;3831566;15940341;5921728;25280255;4653789;22688105;5324383;24299524;5658139;24894394;6241310;31428188
25;Geórgia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33750;134202;0;0;0;0;0;0;0;0;8164;20416;21748;41161;20274;42948;19188;32901
26;Geórgia do Sul e Sandwich do Sul, Ilhas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1838;2915
27;Grécia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;670;1450;18110;137867;11034;78819;52474;190076;42449;196361;82207;414329;68966;323206;13241;71175;24244;107195;55680;190185;6568;18637;40775;139486;41601;135185;21251;70881;61181;219292;13619;55228
28;Hong Kong;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;311;2776;0;0
29;Hungria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13391;39649;10967;26900;10858;53615;10530;54542;14600;82552;15981;90021;12632;87626;15193;160961;15073;256240;10404;168862;10911;140198;18733;114610;5117;74688;8315;58756;23813;168353;23742;113405;34591;146500;5254;25250;20174;160816
30;Indonesia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;36;210;258;1464;0;0;0;0
31;Irlanda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;107;954;179;1705;0;0;0;0
32;Israel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13250;27398;8694;41161;8924;36534;15782;93252;16382;68676;8439;47579;24622;97645;7734;40372;19028;55248;12548;44277;37302;120463;40354;182017;52237;182602;38239;224349;60281;298732
33;Itália;58802;32376;108409;56377;142196;96943;258754;186334;305763;278089;250541;244731;304377;276633;348461;349392;250535;268114;407274;562726;217226;283635;178772;222760;284440;322430;266333;308260;132321;141201;327976;385365;430029;601494;306950;467597;410419;703116;750290;1341632;497616;1284638;566035;1331248;540439;1307032;1333424;2404136;2745848;5058009;3859353;7542440;3771901;8178592;5203832;11182645;5481659;12837955;6187860;14604418;8261193;16364713;8113437;15592191;5878763;11408242;5237027;10545425;6190395;12223247;6010760;11300501;7983641;17018760;9177932;22023175;9723292;24378627;8387908;23079424;11911190;28683242;12025827;35481781;10506144;30750897;8308831;30799292;8566756;31697736;8261383;25846195;7936409;22216811;11538990;33707111;10154564;34857594;10323254;33355982;9659999;32477890;11231625;39852162
34;Japão;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;1429;0;0;0;0
35;Iugoslavia;702;326;640;375;1824;1137;1251;813;2520;1804;7969;5128;2100;1870;1764;1570;1764;1630;2100;2050;0;0;0;0;1350;1650;0;0;0;0;14238;11619;0;0;17835;14390;20160;17700;17100;19150;38640;44100;25650;31825;25596;31968;8550;10500;25920;36000;51840;81408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Líbano;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1116;8013;662;2726;1431;12774;5121;10605;6768;25265;10270;47054;5310;34971;15741;123283;17685;137954;5805;47826;6588;75810;47610;270145;6480;56196;10665;71374;12737;93480;19742;150044;21836;167358;12384;45908;24194;78872
37;Luxemburgo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;5;42;0;0;0;0;0;0
38;Macedônia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252;497;0;0;0;0;0;0;0;0;1323;874;0;0;0;0
39;Marrocos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;3851;0;0;0;0;1755;15082;0;0;0;0;0;0;2250;16816;2160;8326;986;6958
40;México;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7004;63663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;804;646;3927;33;181;4;19
41;Moldávia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5832;8965;25998;66480
42;Montenegro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1701;5440;0;0;0;0
43;Noruega;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396;253;5;27;0;0;0;0;0;0;0;0
44;Nova Zelândia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21139;153081;11774;107273;31291;224441;31825;254987;47220;417276;58408;536625;30806;302244;102683;947043;151194;1267863;81611;790355;90728;840521;106251;843533;117340;950751;50177;361030;31379;248412;130854;686193;133179;776830;15372;89763;21995;137547
45;Paises Baixos (Holanda);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;283;8719;634;5297;2285;22990;0;0
46;Panamá;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;96;0;0;0;0
47;Peru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;252;0;0;0;0;0;0;3201;7906;0;0;0;0;0;0;77;653;0;0;0;0;0;0
48;Porto Rico;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15658;14781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;404;21;115;54;1090;0;0
49;Portugal;785609;531480;897310;620790;1650727;1226232;2818320;2238637;2245288;1917710;2192004;1838430;2284423;1872573;2132582;1847604;2763298;2706030;2823760;3493450;1601931;2146952;933906;1271300;1074983;1258983;1189656;1338370;536706;531515;1484998;1406897;2270772;2258643;1477093;1610041;1454323;1884873;1690391;2924935;1423882;2793037;1361858;2525520;1034446;1792170;1678448;2873315;2549247;4471214;5442249;10703599;4438522;9226840;5421763;12467340;4656474;12314487;4408133;12406498;5011051;13191073;5225372;13988909;3047860;8596328;3344190;9649346;4151101;12084110;5182827;15007625;5936299;19063151;6805601;23945522;6213781;23826443;5884719;23688318;7801759;29299792;8556375;35247223;9714940;36190898;9299080;35729522;9735153;37071142;9952290;32547365;10821232;29495190;17345709;45032247;17698831;53237413;18228699;51444189;23627260;66353572;25925363;75668823
50;Reino Unido;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14909;56268;7056;67728;315;10257;10236;53375;621;22292;270;6021;406;26466;127;2789;315;9410;90;1352;5;255;16;1033;4126;51034;4819;46623;2586;22935;1164;9357
51;Republica Dominicana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;2;13;0;0;0;0;0;0
52;Romênia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33750;85321;0;0;4163;5629;5950;7925;0;0;18509;52150;13719;9695;5196;6706;30635;70269;33770;99562
53;Rússia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;17483;66160;0;0;0;0;32179;64905
54;San Marino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1095;2237
